lamda	 DiffPhase
405.112010 -1.956499e-05 
405.118010 -1.956456e-05 
405.124010 -1.956413e-05 
405.130010 -1.956371e-05 
405.136010 -1.956329e-05 
405.142010 -1.956288e-05 
405.148010 -1.956247e-05 
405.154010 -1.956206e-05 
405.160010 -1.956165e-05 
405.166010 -1.956125e-05 
405.172010 -1.956085e-05 
405.178010 -1.956046e-05 
405.184010 -1.956006e-05 
405.190010 -1.955968e-05 
405.196010 -1.955929e-05 
405.202010 -1.955891e-05 
405.208010 -1.955853e-05 
405.214010 -1.955815e-05 
405.220010 -1.955778e-05 
405.226010 -1.955741e-05 
405.232010 -1.955704e-05 
405.238010 -1.955668e-05 
405.244010 -1.955632e-05 
405.250010 -1.955596e-05 
405.256010 -1.955561e-05 
405.262010 -1.955526e-05 
405.268010 -1.955491e-05 
405.274010 -1.955456e-05 
405.280010 -1.955422e-05 
405.286010 -1.955388e-05 
405.292010 -1.955355e-05 
405.298010 -1.955321e-05 
405.304010 -1.955288e-05 
405.310010 -1.955256e-05 
405.316010 -1.955223e-05 
405.322010 -1.955191e-05 
405.328010 -1.955159e-05 
405.334010 -1.955128e-05 
405.340010 -1.955096e-05 
405.346010 -1.955066e-05 
405.352010 -1.955035e-05 
405.358010 -1.955004e-05 
405.364010 -1.954974e-05 
405.370010 -1.954945e-05 
405.376010 -1.954915e-05 
405.382010 -1.954886e-05 
405.388010 -1.954857e-05 
405.394010 -1.954828e-05 
405.400010 -1.954800e-05 
405.406010 -1.954771e-05 
405.412010 -1.954743e-05 
405.418010 -1.954716e-05 
405.424010 -1.954688e-05 
405.430010 -1.954661e-05 
405.436010 -1.954634e-05 
405.442010 -1.954608e-05 
405.448010 -1.954582e-05 
405.454010 -1.954555e-05 
405.460010 -1.954530e-05 
405.466010 -1.954504e-05 
405.472010 -1.954479e-05 
405.478010 -1.954454e-05 
405.484010 -1.954429e-05 
405.490010 -1.954404e-05 
405.496010 -1.954380e-05 
405.502010 -1.954356e-05 
405.508010 -1.954332e-05 
405.514010 -1.954308e-05 
405.520010 -1.954285e-05 
405.526010 -1.954262e-05 
405.532010 -1.954239e-05 
405.538010 -1.954216e-05 
405.544010 -1.954193e-05 
405.550010 -1.954171e-05 
405.556010 -1.954149e-05 
405.562010 -1.954127e-05 
405.568010 -1.954106e-05 
