lamda	 DiffPhase
477.130010 6.110693e-04 
477.220010 1.066963e-03 
477.310010 -2.110767e-03 
477.400010 8.994541e-04 
477.490010 9.953113e-04 
477.580010 -2.182390e-03 
477.670010 1.059664e-03 
477.760010 7.342643e-04 
477.850010 8.130591e-04 
477.940010 -1.718644e-03 
478.030010 5.684651e-04 
478.120010 1.030824e-03 
478.210010 -1.907774e-03 
478.300010 7.005773e-04 
478.390010 1.070696e-03 
478.480010 -2.151057e-03 
478.570010 9.615108e-04 
478.660010 9.711416e-04 
478.750010 -2.156074e-03 
478.840010 1.070985e-03 
478.930010 7.294632e-04 
479.020010 8.291008e-04 
479.110010 -1.709088e-03 
479.200010 5.800320e-04 
479.290010 1.024797e-03 
479.380010 -1.855916e-03 
479.470010 6.642772e-04 
479.560010 1.080358e-03 
479.650010 -2.086538e-03 
479.740010 8.961827e-04 
479.830010 1.036002e-03 
479.920010 -2.176668e-03 
480.010010 1.046006e-03 
480.100010 8.809840e-04 
480.190010 -2.068710e-03 
480.280010 1.084096e-03 
480.370010 6.723964e-04 
480.460010 9.054931e-04 
480.550010 -1.718248e-03 
480.640010 5.895857e-04 
480.730010 1.043235e-03 
480.820010 -1.849019e-03 
480.910010 6.714817e-04 
481.000010 1.087471e-03 
481.090010 -2.040089e-03 
481.180010 8.595327e-04 
481.270010 1.067713e-03 
481.360010 -2.155355e-03 
481.450010 1.010460e-03 
481.540010 9.839526e-04 
481.630010 -2.138186e-03 
481.720010 1.079268e-03 
481.810010 8.329276e-04 
481.900010 -2.008261e-03 
481.990010 1.091798e-03 
482.080010 6.784615e-04 
482.170010 9.166524e-04 
482.260010 -1.699705e-03 
482.350010 6.068980e-04 
482.440010 1.028680e-03 
482.530010 -1.776747e-03 
482.620010 6.315709e-04 
482.710010 1.082897e-03 
482.800010 -1.899485e-03 
482.890010 7.348299e-04 
482.980010 1.098366e-03 
483.070010 -2.032288e-03 
483.160010 8.707561e-04 
483.250010 1.085432e-03 
483.340010 -2.120598e-03 
483.430010 9.818851e-04 
483.520010 1.046435e-03 
483.610010 -2.145917e-03 
483.700010 1.051169e-03 
483.790010 9.807082e-04 
483.880010 -2.115325e-03 
483.970010 1.088207e-03 
484.060010 8.918765e-04 
484.150010 -2.042148e-03 
484.240010 1.103651e-03 
484.330010 7.953740e-04 
484.420010 8.127591e-04 
484.510010 -1.656518e-03 
484.600010 7.133946e-04 
484.690010 9.030234e-04 
484.780010 -1.667666e-03 
484.870010 6.591910e-04 
484.960010 9.743001e-04 
485.050010 -1.688160e-03 
485.140010 6.333080e-04 
485.230010 1.025018e-03 
485.320010 -1.716211e-03 
485.410010 6.304246e-04 
485.500010 1.059395e-03 
485.590010 -1.749717e-03 
485.680010 6.441820e-04 
485.770010 1.082128e-03 
485.860010 -1.785976e-03 
485.950010 6.685097e-04 
486.040010 1.096880e-03 
486.130010 -1.821867e-03 
486.220010 6.978692e-04 
486.310010 1.106269e-03 
486.400010 -1.854400e-03 
486.490010 7.275480e-04 
486.580010 1.112147e-03 
486.670010 -1.881272e-03 
486.760010 7.539927e-04 
486.850010 1.115826e-03 
486.940010 -1.901095e-03 
487.030010 7.749009e-04 
487.120010 1.118227e-03 
487.210010 -1.913256e-03 
487.300010 7.890124e-04 
487.390010 1.119951e-03 
487.480010 -1.917603e-03 
487.570010 7.957673e-04 
487.660010 1.121322e-03 
487.750010 -1.914154e-03 
487.840010 7.950188e-04 
487.930010 1.122401e-03 
488.020010 -1.902967e-03 
488.110010 7.869050e-04 
488.200010 1.123000e-03 
488.290010 -1.884176e-03 
488.380010 7.719091e-04 
